custID,contact,duration,age,region,job,marital,education,default,balance,housing,loan,Equal_balance,Equal_Frequence,Binned_age,response,Flag
519,3,120,31,4,10,2,2,1,20,2,2,1,2,1,0,0
520,3,136,34,6,2,3,3,1,1176,2,1,3,2,2,0,1
521,3,269,46,4,5,3,4,1,1776,2,1,4,3,3,0,1
522,3,157,42,8,5,2,3,1,865,1,1,3,2,3,0,1
523,3,128,52,5,1,2,2,1,563,2,1,3,2,4,0,1
524,3,211,29,4,5,3,3,1,0,2,1,1,3,1,0,1
526,3,371,43,4,2,2,2,1,1552,2,1,3,4,3,0,1
528,3,221,46,3,5,2,3,1,534,2,1,3,3,3,0,0
529,3,427,48,2,5,1,4,1,638,2,1,3,4,3,0,1
533,3,198,42,7,8,3,2,1,602,2,1,3,3,3,0,1
534,3,145,40,4,5,3,3,1,4508,2,1,4,2,3,0,1
536,3,179,45,4,2,1,2,1,879,2,1,3,2,3,0,1
538,3,263,45,3,2,2,1,1,-77,2,1,1,3,3,0,0
539,3,13,34,6,2,2,4,1,285,2,1,2,1,2,0,1
540,3,79,34,4,2,2,1,1,-167,2,1,1,1,2,0,1
542,3,162,49,4,8,1,2,1,587,2,1,3,2,4,0,1
543,3,129,50,5,10,2,1,1,290,2,1,2,2,4,0,1
544,3,150,34,4,1,3,2,1,0,2,1,1,2,2,0,1
545,3,43,40,4,11,3,2,1,13,2,1,1,1,3,0,1
546,3,191,36,5,1,2,2,1,743,2,1,3,3,2,0,0
547,3,26,59,2,2,1,4,1,144,2,1,2,1,4,0,1
548,3,250,45,4,2,2,2,1,95,2,1,2,3,3,0,1
550,3,416,56,5,8,2,2,1,550,2,1,3,4,4,0,1
552,3,114,30,4,1,2,2,1,53,2,1,1,2,1,0,1
553,3,289,30,0,9,3,3,1,40,2,1,1,3,1,0,0
556,3,130,36,7,1,2,2,1,-123,2,1,1,2,2,0,1
557,3,161,39,2,8,1,1,1,548,2,1,3,2,2,0,1
559,3,268,39,5,2,1,4,1,198,2,1,2,3,2,0,0
563,3,424,35,3,3,2,2,2,237,2,1,2,4,2,0,1
564,3,179,47,3,10,2,2,1,97,2,1,2,2,3,0,0
565,3,97,59,6,8,1,2,1,0,2,2,1,1,4,0,0
566,3,383,57,7,2,2,1,1,6315,2,2,4,4,4,0,1
567,3,440,38,1,5,2,4,1,2045,2,1,4,4,2,0,1
568,3,23,46,4,11,2,2,1,-145,2,1,1,1,3,0,1
569,3,195,34,3,2,2,2,1,0,1,1,1,3,2,0,1
571,3,87,38,5,10,2,4,1,666,2,1,3,1,2,0,0
572,3,427,56,6,2,2,2,1,1863,2,1,4,4,4,0,0
574,3,195,52,3,10,2,4,1,0,1,1,1,3,4,0,0
575,3,179,54,4,8,2,2,1,224,1,1,2,2,4,0,0
576,3,179,61,4,6,2,2,1,227,2,2,2,2,4,0,0
577,3,69,53,2,3,2,2,1,335,1,1,2,1,4,0,1
578,3,105,47,2,10,2,2,1,22,2,1,1,2,3,0,0
579,3,266,53,2,2,2,1,1,29,2,1,1,3,4,0,1
580,3,524,46,5,8,2,2,1,251,2,1,2,4,3,0,1
581,3,96,39,3,2,1,1,1,221,2,2,2,1,2,0,1
582,3,155,56,4,10,1,2,1,115,2,1,2,2,4,0,1
583,3,162,55,4,8,1,1,1,2672,2,1,4,2,4,0,1
585,3,76,37,2,10,2,1,1,0,2,1,1,1,2,0,0
586,3,154,35,5,2,2,1,1,0,2,1,1,2,2,0,1
587,3,310,55,3,2,2,2,1,977,2,1,3,3,4,0,0
589,3,369,30,3,10,3,2,1,0,2,1,1,4,1,0,1
590,3,112,37,5,2,2,1,1,-378,2,2,1,2,2,0,1
591,3,341,36,5,10,3,2,1,-17,2,1,1,4,2,0,1
592,3,79,38,3,10,2,2,1,676,2,1,3,1,2,0,0
593,3,140,41,4,1,1,1,1,4733,2,1,4,2,3,0,0
595,3,262,55,6,8,1,2,1,164,2,1,2,3,4,0,1
596,3,174,28,3,8,1,2,1,103,1,1,2,2,1,0,0
597,3,138,54,4,8,2,2,2,0,2,1,1,2,4,0,1
598,3,526,30,1,2,2,2,1,523,1,1,3,4,1,0,0
599,3,135,48,2,10,2,3,1,360,1,1,2,2,3,0,1
601,3,1906,38,4,2,2,2,1,447,2,1,2,4,2,0,1
602,3,219,37,3,2,2,2,1,459,2,1,2,3,2,0,0
603,3,147,37,3,8,3,4,1,-137,2,1,1,2,2,0,1
604,3,407,56,7,2,2,1,1,6,2,2,1,4,4,0,1
605,3,121,51,4,2,2,2,1,58,2,2,1,2,4,0,1
606,3,209,39,3,2,2,2,1,331,2,2,2,3,2,0,1
607,3,92,49,2,10,2,4,1,17,1,1,1,1,4,0,1
608,3,208,51,6,2,2,1,1,759,2,2,3,3,4,0,0
609,3,193,43,2,7,2,2,1,1067,2,1,3,3,3,0,1
610,3,144,32,2,8,2,2,1,283,2,2,2,2,1,0,1
612,3,339,48,2,5,1,3,1,1544,2,1,3,4,3,0,1
614,3,231,53,3,2,2,2,1,3950,2,1,4,3,4,0,1
615,3,168,47,5,10,2,4,1,2449,2,1,4,2,3,0,1
616,3,278,39,0,5,2,3,1,3345,2,1,4,3,2,0,1
617,3,389,31,6,2,3,3,1,70,2,2,1,4,1,0,1
618,3,158,39,3,2,2,1,1,2588,2,1,4,2,2,0,1
619,3,145,40,6,2,2,1,1,3349,2,1,4,2,3,0,1
620,3,78,40,2,10,3,4,1,-6,2,1,1,1,3,0,1
621,3,142,48,4,10,2,2,1,171,1,1,2,2,3,0,1
623,3,147,40,4,10,2,2,1,127,2,1,2,2,3,0,1
624,3,289,59,4,6,2,1,1,-138,2,1,1,3,4,0,0
625,3,703,30,3,10,2,2,1,563,2,1,3,4,1,1,0
626,3,170,31,4,5,3,3,1,2153,2,1,4,2,1,0,0
627,3,802,35,5,11,2,2,1,620,2,1,3,4,2,0,1
628,3,381,54,6,10,1,2,1,24,2,1,1,4,4,0,1
629,3,218,34,4,1,3,4,1,2830,2,1,4,3,2,0,1
630,3,57,32,6,10,2,2,1,105,2,2,2,1,1,0,0
631,3,304,56,4,1,1,4,1,4937,2,1,4,3,4,0,1
632,3,241,32,3,1,3,3,1,459,2,1,2,3,1,0,1
633,3,230,42,4,2,2,1,1,17,2,1,1,3,3,0,0
634,3,262,33,3,8,2,3,1,99,1,1,2,3,1,0,1
637,3,145,52,3,2,1,1,2,-213,2,1,1,2,4,0,0
638,3,252,30,3,11,1,2,1,1330,2,1,3,3,1,0,0
640,3,235,35,3,1,2,2,1,80,2,2,1,3,2,0,1
644,3,293,42,3,10,3,2,1,0,2,1,1,3,3,0,1
646,3,132,38,3,3,2,3,1,1044,2,1,3,2,2,0,1
648,3,175,31,3,9,3,2,1,293,2,1,2,2,1,0,1
649,3,524,41,4,5,2,3,1,76,2,1,1,4,3,0,1
650,3,29,41,3,10,2,2,1,-426,2,2,1,1,3,0,1
651,3,311,29,4,9,3,2,1,243,2,1,2,3,1,0,0
653,3,312,44,5,7,1,3,1,5,2,1,1,3,3,0,1
654,3,412,39,3,1,2,2,1,121,2,1,2,4,2,0,0
655,3,392,28,3,10,3,2,1,363,2,1,2,4,1,0,1
656,3,191,33,4,2,2,2,1,-406,2,1,1,3,1,0,1
657,3,284,41,4,8,2,4,1,5,1,1,1,3,3,0,1
660,3,100,38,4,5,2,4,1,1569,2,1,3,1,2,0,0
661,3,226,32,4,1,2,3,1,327,2,1,2,3,1,0,0
667,3,128,35,3,1,3,2,1,172,2,1,2,2,2,0,0
668,3,322,40,4,10,3,2,1,233,2,1,2,4,3,0,1
669,3,202,60,4,7,2,1,1,53,2,1,1,3,4,0,1
671,3,739,46,4,2,2,1,1,616,2,1,3,4,3,0,1
672,3,273,31,4,2,3,2,1,0,2,1,1,3,1,0,0
673,3,260,49,6,7,2,2,1,1,2,1,1,3,4,0,1
674,3,268,29,5,2,2,2,1,50,2,1,1,3,1,0,1
675,3,396,31,6,5,3,3,1,-201,2,1,1,4,1,0,1
676,3,262,38,3,5,2,3,1,452,2,1,2,3,2,0,1
677,3,308,37,3,2,2,1,1,250,2,2,2,3,2,0,0
678,3,467,35,3,10,2,2,1,-152,2,1,1,4,2,0,1
679,3,320,31,3,5,3,2,1,910,2,1,3,4,1,0,1
680,3,160,41,5,1,2,2,1,0,2,1,1,2,3,0,1
681,3,245,46,2,8,2,4,1,93,2,1,2,3,3,0,1
682,3,189,40,6,8,1,2,1,122,2,1,2,3,3,0,1
683,3,477,29,5,1,2,2,1,212,2,2,2,4,1,0,1
684,3,310,49,6,1,2,2,1,95,2,1,2,3,4,0,1
685,3,65,42,4,5,2,3,1,0,2,1,1,1,3,0,0
686,3,196,54,6,8,2,2,1,593,2,1,3,3,4,0,1
687,3,221,40,6,5,3,3,1,281,2,1,2,3,3,0,1
688,3,197,53,5,1,2,2,1,284,2,2,2,3,4,0,1
689,3,221,49,5,5,2,3,1,107,2,1,2,3,4,0,1
690,3,64,40,3,2,2,1,2,0,2,1,1,1,3,0,0
691,3,75,29,3,9,3,2,1,1102,2,1,3,1,1,0,1
692,3,400,36,6,2,2,1,1,27,2,1,1,4,2,0,1
693,3,378,37,3,10,2,2,1,826,2,1,3,4,2,0,1
695,3,1597,36,4,10,2,2,1,428,2,2,2,4,2,1,0
696,3,346,44,4,3,2,3,1,1897,2,1,4,4,3,0,1
697,3,60,40,5,1,2,2,1,7,2,1,1,1,3,0,1
698,3,276,49,3,2,2,2,1,30,2,1,1,3,4,0,1
699,3,152,30,4,10,3,4,1,-56,2,1,1,2,1,0,1
701,3,390,24,3,8,3,2,1,90,2,2,2,4,1,0,1
702,3,306,46,4,2,2,4,1,466,2,1,2,3,3,0,1
705,3,234,43,3,1,3,2,1,-578,2,1,1,3,3,0,1
706,3,79,40,3,2,1,1,1,429,1,1,2,1,3,0,0
707,3,13,44,4,10,3,4,1,91,2,1,2,1,3,0,1
708,3,283,35,4,10,3,3,1,263,2,2,2,3,2,0,1
710,3,132,33,2,2,2,2,1,433,2,1,2,2,1,0,0
711,3,144,31,4,1,2,2,1,0,2,2,1,2,1,0,1
712,3,121,40,4,2,1,2,1,0,2,1,1,2,3,0,1
713,3,95,36,5,3,2,3,1,145,2,1,2,1,2,0,1
714,3,31,56,3,6,1,1,1,5,2,1,1,1,4,0,1
715,3,112,40,4,1,3,4,1,487,2,1,2,2,3,0,1
716,3,87,41,4,1,1,2,1,374,2,1,2,1,3,0,0
717,3,593,53,2,6,2,2,1,352,2,1,2,4,4,0,1
718,3,99,39,4,2,2,2,1,706,2,1,3,1,2,0,1
719,3,198,44,2,2,1,2,1,673,2,1,3,3,3,0,0
721,3,190,54,4,10,1,2,1,97,2,1,2,3,4,0,0
723,3,213,52,3,2,2,1,1,67,2,1,1,3,4,0,1
724,3,178,28,4,1,3,2,1,292,2,1,2,2,1,0,0
725,3,174,36,1,2,2,2,1,800,2,1,3,2,2,0,0
726,3,631,60,4,6,2,1,1,423,2,1,2,4,4,0,1
727,3,176,42,3,8,1,2,1,64,2,1,1,2,3,0,0
728,3,32,42,6,1,2,2,1,117,2,1,2,1,3,0,1
730,3,254,51,4,2,1,1,1,378,2,1,2,3,4,0,0
731,3,200,49,5,2,2,1,1,230,2,1,2,3,4,0,1
732,3,135,47,2,3,2,4,1,243,2,1,2,2,3,0,0
733,3,112,37,3,2,2,2,1,213,2,1,2,2,2,0,1
734,3,314,34,6,5,2,3,1,122,2,1,2,3,2,0,0
736,3,207,35,3,2,3,2,1,437,2,2,2,3,2,0,1
737,3,410,40,7,2,2,1,1,-8,2,1,1,4,3,0,0
740,3,55,35,4,5,3,3,1,640,2,1,3,1,2,0,1
741,3,155,57,3,2,2,1,1,188,2,1,2,2,4,0,1
742,3,336,53,5,5,2,3,1,134,2,1,2,4,4,0,1
743,3,233,41,2,2,2,1,1,595,2,1,3,3,3,0,1
744,3,211,57,6,2,2,4,1,938,2,1,3,3,4,0,1
746,3,208,43,5,2,2,1,1,1408,2,1,3,3,3,0,0
747,3,305,56,4,7,2,4,1,8,1,1,1,3,4,0,1
750,3,122,30,5,5,2,3,1,37,2,1,1,2,1,0,1
751,3,66,30,4,1,3,2,1,134,2,1,2,1,1,0,0
752,3,66,54,4,2,2,2,1,295,2,1,2,1,4,0,1
754,3,343,55,5,11,2,3,1,445,1,1,2,4,4,0,0
756,3,59,38,5,4,2,2,1,0,2,1,1,1,2,0,1
757,3,249,48,4,1,2,2,1,4365,2,1,4,3,3,0,1
758,3,406,55,4,4,1,3,1,8047,2,1,4,4,4,0,1
759,3,250,59,3,8,2,2,1,357,2,2,2,3,4,0,1
760,3,183,37,7,10,2,2,1,-490,2,1,1,3,2,0,1
761,3,190,33,3,2,1,2,1,70,1,1,1,3,1,0,1
762,3,220,44,7,2,2,1,1,78,2,1,1,3,3,0,1
765,3,191,42,2,10,2,3,1,278,2,2,2,3,3,0,1
766,3,216,51,4,2,1,2,1,490,2,1,2,3,4,0,1
767,3,89,44,6,1,1,2,1,187,2,1,2,1,3,0,1
772,3,117,50,3,2,2,1,1,181,2,1,2,2,4,0,1
774,3,124,39,1,1,2,2,1,23,2,1,1,2,2,0,1
775,3,118,55,6,10,3,3,1,107,2,1,2,2,4,0,1
777,3,285,42,3,2,2,2,1,193,2,1,2,3,3,0,1
778,3,35,45,3,5,2,3,1,120,2,1,2,1,3,0,1
779,3,322,43,3,2,2,1,1,-528,2,1,1,4,3,0,1
780,3,202,42,3,1,2,2,1,517,2,1,2,3,3,0,1
781,3,172,30,6,1,2,2,1,5,1,1,1,2,1,0,1
782,3,201,47,5,2,2,2,1,1164,2,1,3,3,3,0,1
784,3,195,38,6,10,3,2,1,49,2,1,1,3,2,0,1
787,3,188,32,5,10,1,2,1,244,2,2,2,3,1,0,0
789,3,141,29,6,9,3,3,1,215,2,1,2,2,1,0,0
792,3,629,44,2,2,2,1,1,585,2,1,3,4,3,0,1
793,3,502,40,3,6,2,1,1,473,2,1,2,4,3,0,0
794,3,446,31,6,2,3,2,1,62,2,1,1,4,1,0,1
795,3,241,46,3,7,2,3,1,2678,2,1,4,3,3,0,1
796,3,131,43,4,5,2,3,1,167,2,1,2,2,3,0,1
798,3,275,39,4,5,2,3,1,355,2,1,2,3,2,0,1
799,3,120,30,3,2,1,2,1,292,2,2,2,2,1,0,0
801,3,113,29,4,10,2,2,1,9,1,1,1,2,1,0,0
802,3,91,40,5,2,1,2,1,162,2,1,2,1,3,0,0
803,3,128,36,5,8,2,2,1,214,2,1,2,2,2,0,1
804,3,200,37,3,2,3,2,1,277,2,1,2,3,2,0,1
805,3,326,35,3,1,2,2,1,0,1,1,1,4,2,0,0
807,3,68,47,2,8,2,1,1,258,2,1,2,1,3,0,0
808,3,215,31,4,8,2,2,1,481,2,1,2,3,1,0,1
809,3,97,56,5,6,3,1,1,259,2,1,2,1,4,0,1
810,3,32,57,6,10,2,2,1,229,1,1,2,1,4,0,1
812,3,152,45,7,7,1,2,1,-162,2,1,1,2,3,0,1
813,3,268,47,2,2,2,4,1,852,2,1,3,3,3,0,1
815,3,852,57,5,8,2,2,1,1,1,1,1,4,4,0,1
816,3,923,45,2,2,2,1,1,113,2,1,2,4,3,0,1
817,3,159,31,3,2,3,1,1,506,2,1,2,2,1,0,1
818,3,953,31,6,5,1,3,1,0,2,1,1,4,1,0,0
822,3,139,33,5,8,2,2,1,470,2,1,2,2,1,0,1
823,3,294,39,3,2,2,1,1,1141,2,1,3,3,2,0,1
824,3,102,33,6,2,3,1,1,110,2,1,2,1,1,0,0
825,3,124,34,3,8,2,2,1,351,2,1,2,2,2,0,0
826,3,128,36,3,8,1,2,1,-337,2,2,1,2,2,0,0
827,3,130,37,4,8,3,2,1,301,2,1,2,2,2,0,1
828,3,143,35,3,2,2,2,1,613,2,2,3,2,2,0,0
829,3,74,55,4,6,2,2,1,119,2,1,2,1,4,0,0
830,3,105,34,2,5,3,3,1,1014,2,1,3,2,2,0,1
831,3,477,40,6,5,1,3,1,570,2,1,3,4,3,0,1
832,3,158,42,4,2,3,1,1,22,2,1,1,2,3,0,1
833,3,250,37,2,2,2,2,1,19,2,1,1,3,2,0,1
834,3,168,42,5,5,2,3,1,449,2,1,2,2,3,0,1
835,3,520,35,5,10,3,2,1,627,2,1,3,4,2,0,1
836,3,171,44,5,10,1,2,1,-383,2,1,1,2,3,0,1
837,3,113,30,5,8,3,2,1,-202,2,1,1,2,1,0,1
838,3,254,45,2,3,2,2,1,79,2,1,1,3,3,0,1
839,3,149,35,4,2,3,4,2,-619,2,1,1,2,2,0,1
840,3,133,36,5,1,1,2,1,0,2,1,1,2,2,0,1
841,3,293,49,3,2,2,2,1,74,2,1,1,3,4,0,0
842,3,485,31,3,2,3,2,1,1645,2,1,3,4,1,0,0
843,3,374,31,1,10,3,2,1,171,2,1,2,4,1,0,1
845,3,207,37,2,8,3,2,1,-228,2,1,1,3,2,0,1
846,3,83,33,3,2,2,1,1,833,2,1,3,1,1,0,1
848,3,149,42,4,8,2,2,1,-286,2,1,1,2,3,0,0
849,3,139,56,4,2,2,2,1,-236,2,1,1,2,4,0,1
851,3,142,36,0,8,3,2,1,398,2,1,2,2,2,0,1
853,3,112,54,5,5,2,3,2,-288,2,2,1,2,4,0,1
854,3,1521,38,3,2,2,2,1,437,2,1,2,4,2,0,1
856,3,161,47,4,1,3,2,1,691,2,1,3,2,3,0,0
857,3,122,47,4,2,2,2,1,450,2,1,2,2,3,0,1
858,3,800,38,2,8,2,2,1,242,2,1,2,4,2,0,1
859,3,615,40,4,2,2,2,1,655,2,1,3,4,3,0,0
860,3,254,33,4,8,1,2,1,456,2,2,2,3,1,0,1
861,3,111,33,3,6,2,2,1,192,1,1,2,2,1,0,1
862,3,354,53,4,1,1,4,1,274,2,1,2,4,4,0,1
863,3,359,37,3,8,2,1,1,60,2,1,1,4,2,0,1
864,3,97,40,4,5,3,3,1,1471,2,1,3,1,3,0,1
865,3,327,37,6,2,2,1,1,806,2,1,3,4,2,0,0
866,3,236,35,5,10,2,2,1,137,2,1,2,3,2,0,1
867,3,160,49,6,2,2,1,1,4255,2,1,4,2,4,0,1
868,3,180,26,6,2,3,2,1,28,2,1,1,2,1,0,1
869,3,184,38,5,5,3,3,1,783,2,1,3,3,2,0,1
870,3,227,52,4,7,2,2,1,317,1,1,2,3,4,0,1
871,3,109,33,3,8,1,2,1,380,2,1,2,2,1,0,1
873,3,298,32,3,2,2,2,1,0,2,1,1,3,1,0,1
874,3,83,35,3,2,3,1,1,127,2,1,2,1,2,0,1
875,3,241,55,5,5,1,3,1,642,1,1,3,3,4,0,1
876,3,204,32,6,2,1,1,1,550,2,1,3,3,1,0,1
877,3,131,37,4,12,3,4,1,481,2,1,2,2,2,0,1
878,3,1138,45,7,2,2,2,1,179,2,1,2,4,3,1,0
879,3,123,31,4,10,2,2,1,400,2,1,2,2,1,0,1
880,3,125,38,3,1,2,2,1,9,2,1,1,2,2,0,1
882,3,287,38,6,2,2,2,1,309,2,1,2,3,2,0,1
883,3,109,33,4,4,2,3,1,114,2,2,2,2,1,0,1
884,3,140,38,1,2,2,1,1,97,2,1,2,2,2,0,0
885,3,204,37,4,5,3,3,2,52,2,1,1,3,2,0,1
886,3,233,29,3,11,2,3,1,9,2,1,1,3,1,0,0
887,3,254,42,0,5,2,3,1,306,2,1,2,3,3,0,1
890,3,126,47,3,5,1,3,1,520,1,2,2,2,3,0,0
892,3,591,53,5,8,1,1,1,-338,2,2,1,4,4,1,1
893,3,294,31,6,8,2,3,1,359,2,2,2,3,1,0,0
894,3,173,59,5,2,2,2,1,235,2,1,2,2,4,0,1
895,3,336,29,6,3,2,1,1,65,2,2,1,4,1,0,1
896,3,19,59,3,2,2,1,1,266,2,2,2,1,4,0,0
897,3,153,44,2,2,2,1,1,166,2,1,2,2,3,0,0
899,3,99,49,5,1,2,2,1,379,2,1,2,1,4,0,1
900,3,243,43,1,2,2,2,1,194,2,1,2,3,3,0,0
902,3,164,40,3,1,2,2,1,2442,2,2,4,2,3,0,0
903,3,255,32,5,8,2,2,1,0,2,2,1,3,1,0,1
904,3,47,47,6,1,2,1,1,223,2,1,2,1,3,0,1
905,3,463,33,5,5,2,3,1,514,2,1,2,4,1,0,1
906,3,192,35,4,5,2,3,1,310,2,1,2,3,2,0,1
907,3,388,27,5,8,3,2,1,0,2,1,1,4,1,0,1
909,3,126,44,4,6,2,2,1,8865,1,1,4,2,3,0,0
910,3,175,43,3,7,2,1,1,77,2,1,1,2,3,0,1
911,3,256,51,3,2,2,4,1,43,2,1,1,3,4,0,1
913,3,104,47,4,5,1,3,1,40,2,1,1,2,3,0,0
915,3,448,57,4,7,2,1,1,1178,2,1,3,4,4,0,0
918,3,67,28,6,2,3,2,1,113,2,1,2,1,1,0,1
922,3,296,41,3,10,2,2,1,197,2,1,2,3,3,0,1
924,3,435,30,5,8,3,3,1,630,2,1,3,4,1,0,0
925,3,388,32,4,2,2,2,1,-238,2,1,1,4,1,0,1
926,3,245,30,6,5,3,3,1,130,2,1,2,3,1,0,0
927,3,143,35,3,8,2,2,1,45,1,1,1,2,2,0,0
929,3,423,52,4,2,2,2,1,-114,2,1,1,4,4,0,1
930,3,231,33,4,1,2,2,1,51,2,2,1,3,1,0,1
931,3,634,55,5,6,2,1,1,-105,2,2,1,4,4,0,1
932,3,107,33,3,2,2,2,1,0,1,1,1,2,1,0,1
934,3,69,39,3,2,2,2,2,-401,2,1,1,1,2,0,1
935,3,799,54,6,2,2,2,1,-1084,2,1,1,4,4,0,1
936,3,109,39,5,2,2,1,1,23,2,1,1,2,2,0,0
937,3,127,49,4,2,2,2,1,105,2,1,2,2,4,0,1
938,3,120,52,3,1,2,2,1,36,2,1,1,2,4,0,1
939,3,68,27,5,5,3,3,1,156,2,2,2,1,1,0,0
940,3,180,26,5,8,2,2,1,0,2,1,1,2,1,0,0
941,3,112,40,4,2,2,2,1,71,2,1,1,2,3,0,1
943,3,246,31,3,8,3,2,1,-52,1,1,1,3,1,0,1
946,3,566,33,5,1,2,2,1,-7,2,1,1,4,1,0,1
948,3,49,46,4,3,2,4,1,1722,2,1,4,1,3,0,0
949,3,380,31,5,5,2,2,1,2348,1,1,4,4,1,0,0
950,3,138,35,5,10,3,2,1,2157,2,1,4,2,2,0,1
951,3,376,29,6,5,2,2,1,171,2,2,2,4,1,0,0
953,3,121,33,3,2,2,1,1,230,2,1,2,2,1,0,0
955,3,328,43,4,1,3,4,1,101,2,1,2,4,3,0,1
957,3,866,28,4,2,2,2,1,262,2,2,2,4,1,0,0
958,3,229,57,5,6,2,2,1,584,2,1,3,3,4,0,1
959,3,154,38,2,8,2,2,1,-37,2,1,1,2,2,0,1
960,3,56,39,2,2,2,1,1,123,2,1,2,1,2,0,0
962,3,117,57,3,6,2,3,1,1053,2,1,3,2,4,0,1
963,3,185,44,5,5,2,4,1,217,2,1,2,3,3,0,1
964,3,202,48,4,8,1,2,1,991,2,2,3,3,3,0,1
965,3,279,46,4,2,2,1,1,166,2,1,2,3,3,0,1
966,3,180,43,6,1,2,2,1,83,1,1,1,2,3,0,0
968,3,129,29,4,8,3,2,1,817,2,1,3,2,1,0,0
969,3,530,53,5,2,2,2,1,851,2,1,3,4,4,0,1
971,3,60,41,6,5,1,2,1,321,2,1,2,1,3,0,1
974,3,516,58,6,6,2,2,1,312,2,1,2,4,4,0,0
976,3,125,38,2,1,3,2,1,159,2,2,2,2,2,0,1
978,3,262,33,4,5,3,3,1,63,1,1,1,3,1,0,0
979,3,396,33,4,11,3,3,1,1995,2,1,4,4,1,0,1
982,3,614,30,5,10,3,2,1,119,2,1,2,4,1,0,1
984,3,485,46,3,1,1,2,1,241,2,1,2,4,3,0,1
985,3,406,51,7,2,2,1,1,1705,2,1,4,4,4,0,0
986,3,287,40,4,11,3,2,1,407,2,1,2,3,3,0,1
987,3,216,50,6,1,2,2,1,185,2,1,2,3,4,0,1
988,3,650,42,3,3,2,3,1,183,2,2,2,4,3,0,1
989,3,55,38,1,10,2,2,1,0,1,1,1,1,2,0,1
991,3,166,37,3,11,1,1,1,987,2,1,3,2,2,0,0
993,3,72,38,6,2,3,2,1,-1,2,1,1,1,2,0,1
996,3,474,37,6,2,2,1,1,360,2,1,2,4,2,0,1
997,3,559,34,5,1,2,2,1,552,2,1,3,4,2,0,0
999,3,1101,49,6,8,2,2,1,1601,2,1,3,4,4,0,0
1000,3,236,33,2,10,3,2,1,65,1,1,1,3,1,0,1
1001,3,164,47,6,1,2,4,1,0,2,1,1,2,3,0,1
1002,3,93,50,7,10,2,2,1,85,1,1,2,1,4,0,1
1005,3,485,44,5,2,1,2,1,649,2,1,3,4,3,0,1
1006,3,206,30,3,8,3,2,1,398,2,1,2,3,1,0,1
1007,3,311,40,5,2,2,4,1,-5,2,1,1,3,3,0,1
1008,3,690,41,6,2,2,4,1,262,2,1,2,4,3,0,0
1009,3,362,34,3,2,2,1,1,310,2,1,2,4,2,0,0
1010,3,274,53,7,8,2,1,1,53,2,1,1,3,4,0,1
1011,3,163,35,6,2,2,1,1,726,2,1,3,2,2,0,1
1012,3,345,34,3,10,1,2,1,1287,2,2,3,4,2,0,0
1013,3,329,39,4,1,3,2,1,666,2,1,3,4,2,0,0
1015,3,143,52,4,8,1,2,1,256,2,1,2,2,4,0,1
1016,3,1062,34,4,2,2,2,1,2684,2,1,4,4,2,0,0
1017,3,71,37,4,2,1,1,1,162,2,1,2,1,2,0,1
1018,3,106,39,4,1,2,2,1,427,2,1,2,2,2,0,1
1019,3,688,52,6,3,1,1,1,323,2,1,2,4,4,0,1
1021,3,349,36,2,3,2,3,1,2002,2,1,4,4,2,0,0
1022,3,78,48,1,10,2,2,1,-581,2,1,1,1,3,0,0
1023,3,194,31,3,1,1,2,1,358,2,1,2,3,1,0,1
1024,3,224,43,5,10,1,3,1,1193,2,2,3,3,3,0,1
1025,3,98,43,5,2,3,1,1,637,2,1,3,1,3,0,0
1026,3,607,39,3,2,2,2,1,414,2,2,2,4,2,0,0
1028,3,103,58,3,5,2,3,1,245,1,1,2,1,4,0,1
1030,3,203,41,3,2,2,2,1,126,2,2,2,3,3,0,0
1031,3,96,37,7,5,2,3,1,358,2,1,2,1,2,0,1
1032,3,238,44,3,8,1,2,1,8,2,2,1,3,3,0,1
1033,3,153,37,5,10,2,3,1,19,2,2,1,2,2,0,1
1034,3,481,39,4,2,2,1,1,1008,2,1,3,4,2,0,1
1035,3,2177,41,5,2,3,2,1,322,2,1,2,4,3,0,0
1036,3,119,52,2,2,1,1,1,228,2,1,2,2,4,0,1
1038,3,152,60,4,2,1,2,1,1523,1,1,3,2,4,0,1
1039,3,418,32,7,10,2,2,1,216,1,1,2,4,1,0,0
1040,3,198,50,4,8,3,1,1,172,2,1,2,3,4,0,0
1041,3,198,56,5,2,2,1,1,1002,2,2,3,3,4,0,0
1043,3,51,29,2,2,2,1,1,221,1,1,2,1,1,0,1
1045,3,229,42,5,1,1,2,1,0,2,1,1,3,3,0,1
1046,3,154,34,6,2,2,2,1,49,2,1,1,2,2,0,1
1048,3,306,30,4,10,3,3,1,70,2,2,1,3,1,0,1
1049,3,114,51,5,5,2,1,1,114,2,1,2,2,4,0,1
1050,3,94,52,1,10,3,2,1,-210,2,1,1,1,4,0,1
1051,3,208,45,5,10,2,2,1,137,2,1,2,3,3,0,1
1053,3,332,27,6,9,3,2,1,780,2,1,3,4,1,0,1
1054,3,263,50,3,2,2,2,1,1810,2,1,4,3,4,0,1
1055,3,353,36,3,2,2,1,1,-23,2,1,1,4,2,0,1
1056,3,108,46,4,2,2,1,1,376,2,1,2,2,3,0,1
1057,3,441,44,5,2,2,1,1,-199,2,1,1,4,3,0,1
1058,3,46,47,5,2,2,2,1,509,2,1,2,1,3,0,1
1059,3,266,40,5,2,2,2,1,367,2,1,2,3,3,0,0
